Thời gian,Tên file,Điểm số,Thuật toán,Trạng thái,Ghi chú
2026-01-17 00:26:05,filepost.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:26:05,makefile.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:26:05,weakref_finalize.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống database.py (100%); Giống __init__.py (100%)
2026-01-17 00:26:05,six.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: exec()
2026-01-17 00:26:05,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống database.py (100%); Giống __init__.py (100%)
2026-01-17 00:26:05,poolmanager.py,61,"Dictionary, List, Queue, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 21 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 10 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:26:05,request.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,response.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: socket; Cấm import thư viện hệ thống: socket
2026-01-17 00:26:05,connection.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:26:05,proxy.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,queue.py,40,Queue,WA,
2026-01-17 00:26:05,request.py,37,"Dictionary, List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,response.py,34,"List, Tuple",WA,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,retry.py,40,"List, Queue, Tuple",WA,PEP8: Có 26 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,ssltransport.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:26:05,ssl_.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:26:05,ssl_match_hostname.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,timeout.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: socket
2026-01-17 00:26:05,url.py,68,"Dictionary, List, Queue, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 11 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,wait.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,__init__.py,32,Tuple,WA,
2026-01-17 00:26:05,_collections.py,79,"Duyệt đồ thị (BFS/DFS), List, Queue, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 7 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 8 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:26:05,_version.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống package_data.py (100%)
2026-01-17 00:26:05,__init__.py,32,Tuple,WA,PEP8: Có 4 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os.path; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,__init__.py,35,Cơ bản,WA,
2026-01-17 00:26:05,__main__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,__pip-runner__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: os.path
2026-01-17 00:26:05,database.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:26:05,grader.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: sys
2026-01-17 00:26:05,main.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open()
2026-01-17 00:26:05,storage.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:26:05,test_gen.py,35,"Dictionary, List",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:26:05,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống database.py (100%)
2026-01-17 00:26:05,test_grader_logic.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm import thư viện hệ thống: os
2026-01-17 00:30:16,array.py,32,List,WA,
2026-01-17 00:30:16,atk.py,30,Cơ bản,WA,Cảnh báo: Code quá ngắn hoặc không đủ logic
2026-01-17 00:30:16,binarysearch.py,60,"Cây nhị phân/BST, Đệ quy",AC,
2026-01-17 00:30:16,ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:30:16,eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:30:16,frf.py,32,List,WA,
2026-01-17 00:30:16,lachonguniversity.py,40,Queue,FLAG,Giống te2.py (100%)
2026-01-17 00:30:16,linkedlist.py,65,"Linked List, Tìm kiếm tuyến tính",AC,
2026-01-17 00:30:16,queue.py,40,Queue,WA,
2026-01-17 00:30:16,stack.py,37,"List, Stack",WA,
2026-01-17 00:30:16,te2.py,40,Queue,FLAG,Giống lachonguniversity.py (100%)
2026-01-17 00:30:16,test.py,0.0,,WA,Lỗi cú pháp: '[' was never closed tại dòng 2
2026-01-17 00:30:16,testdemo.py,52,"List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-17 00:33:16,lachonguniversity.py,40,Queue,WA,
2026-01-17 00:36:46,ed.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:36:46,eeeee.py,30,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:36:46,frf.py,32,List,WA,
2026-01-17 00:36:46,lachonguniversity.py,40,Queue,WA,
2026-01-17 00:37:26,build_env.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:37:26,cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,autocompletion.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,base_command.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,cmdoptions.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,command_context.py,37,Tuple,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,index_command.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,main.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,main_parser.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,parser.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,progress_bars.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,req_command.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,spinners.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,status_codes.py,20,Cơ bản,FLAG,Giống __version__.py (100%); Giống _export_format.py (100%)
2026-01-17 00:37:26,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:37:26,cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,check.py,55,"Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,
2026-01-17 00:37:26,completion.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,configuration.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: subprocess
2026-01-17 00:37:26,debug.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,download.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,freeze.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,hash.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:37:26,help.py,37,List,WA,
2026-01-17 00:37:26,index.py,41,"Dictionary, List, Tuple",WA,PEP8: Có 6 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,inspect.py,42,"Dictionary, List, Tuple",WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,install.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm sử dụng hàm: open()
2026-01-17 00:37:26,list.py,63,"Dictionary, List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 10 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,lock.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,search.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,show.py,60,"Dictionary, List, Set, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 5 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 21 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:37:26,uninstall.py,38,"Dictionary, List",WA,
2026-01-17 00:37:26,wheel.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil
2026-01-17 00:37:26,__init__.py,50,"Dictionary, Queue, Tuple",AC,
2026-01-17 00:37:26,configuration.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:37:26,base.py,25,Cơ bản,WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,installed.py,35,Cơ bản,WA,
2026-01-17 00:37:26,sdist.py,36,Tuple,WA,PEP8: Có 7 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,wheel.py,35,Cơ bản,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,__init__.py,35,Cơ bản,WA,
2026-01-17 00:37:26,exceptions.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,collector.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,package_finder.py,60,"Dictionary, List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 15 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 17 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:37:26,sources.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:37:26,base.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,_distutils.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,_sysconfig.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,main.py,35,Cơ bản,WA,
2026-01-17 00:37:26,base.py,56,"List, Set, Tuple, Tìm kiếm tuyến tính",AC,PEP8: Có 24 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 6 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:37:26,_compat.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,_dists.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,_envs.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,__init__.py,22,List,WA,
2026-01-17 00:37:26,pkg_resources.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,_json.py,62,"Dictionary, List, Tuple, Tìm kiếm tuyến tính",AC,
2026-01-17 00:37:26,__init__.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,candidate.py,37,List,WA,PEP8: Có 1 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,direct_url.py,39,"Dictionary, List, Tuple",WA,PEP8: Có 5 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 12 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:37:26,format_control.py,60,"List, Set, Tìm kiếm tuyến tính",AC,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,index.py,37,List,WA,PEP8: Có 2 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,installation_report.py,40,"Dictionary, List, Tuple",WA,PEP8: Có 11 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,link.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,pylock.py,40,"Dictionary, List, Tuple",WA,PEP8: Có 4 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 27 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:37:26,scheme.py,25,List,WA,Code rối: Sử dụng 6 biến toàn cục (Nên đóng gói vào hàm/class)
2026-01-17 00:37:26,search_scope.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,selection_prefs.py,27,List,WA,
2026-01-17 00:37:26,target_python.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: sys
2026-01-17 00:37:26,wheel.py,36,Tuple,WA,PEP8: Có 6 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:37:26,auth.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: os.path
2026-01-17 00:37:26,cache.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:37:26,download.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:37:26,lazy_wheel.py,82,"List, Quy hoạch động (DP), Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 3 dòng code quá dài (>79 ký tự)
2026-01-17 00:37:26,session.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm import thư viện hệ thống: shutil; Cấm import thư viện hệ thống: subprocess; Cấm import thư viện hệ thống: sys; Cấm sử dụng hàm: open()
2026-01-17 00:37:26,utils.py,30,"Dictionary, Tuple",WA,
2026-01-17 00:37:26,xmlrpc.py,40,"Dictionary, Tuple",WA,
2026-01-17 00:37:26,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:37:26,build_tracker.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os; Cấm sử dụng hàm: open(); Cấm sử dụng hàm: open()
2026-01-17 00:37:26,metadata.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,metadata_editable.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,wheel.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,wheel_editable.py,0,Bị từ chối,FLAG,PHÁT HIỆN MÃ NGUY HIỂM:; Cấm import thư viện hệ thống: os
2026-01-17 00:37:26,__init__.py,20,Cơ bản,FLAG,Cảnh báo: Code quá ngắn hoặc không đủ logic; Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%); Giống __init__.py (100%)
2026-01-17 00:37:26,check.py,58,"Dictionary, List, Sắp xếp cơ bản (Bubble/Selection/Insertion), Tuple",AC,PEP8: Có 4 dòng code quá dài (>79 ký tự); Code rối: Sử dụng 10 biến toàn cục (Nên đóng gói vào hàm/class)
